freq,unit,sector,cofog99,na_item,geo,valor,estado,anyo
A,MIO_EUR,S13,GF1005,TE,PT,1902.0,,2021
A,MIO_EUR,S13,GF1005,TE,PT,1318.1,,2022
A,MIO_EUR,S13,GF1005,TE,PT,1379.4,,2023
A,MIO_EUR,S13,GF1005,TE,PT,1543.4,p,2024
A,MIO_EUR,S13,GF1006,TE,DE,10945.0,,2018
A,MIO_EUR,S13,GF1006,TE,DE,10545.0,,2019
A,MIO_EUR,S13,GF1006,TE,DE,10730.0,,2020
A,MIO_EUR,S13,GF1006,TE,DE,15960.0,,2021
A,MIO_EUR,S13,GF1006,TE,DE,16892.0,p,2022
A,MIO_EUR,S13,GF1006,TE,DE,21711.0,p,2023
A,MIO_EUR,S13,GF1006,TE,DE,19210.0,p,2024
A,MIO_EUR,S13,GF1006,TE,ES,366.0,,2018
A,MIO_EUR,S13,GF1006,TE,ES,373.0,,2019
A,MIO_EUR,S13,GF1006,TE,ES,385.0,,2020
A,MIO_EUR,S13,GF1006,TE,ES,440.0,,2021
A,MIO_EUR,S13,GF1006,TE,ES,391.0,,2022
A,MIO_EUR,S13,GF1006,TE,ES,627.0,,2023
A,MIO_EUR,S13,GF1006,TE,ES,657.0,p,2024
A,MIO_EUR,S13,GF1006,TE,EU27_2020,45992.7,,2018
A,MIO_EUR,S13,GF1006,TE,EU27_2020,46345.7,,2019
A,MIO_EUR,S13,GF1006,TE,EU27_2020,48067.5,,2020
A,MIO_EUR,S13,GF1006,TE,EU27_2020,54170.5,,2021
A,MIO_EUR,S13,GF1006,TE,EU27_2020,56260.6,,2022
A,MIO_EUR,S13,GF1006,TE,EU27_2020,64218.2,,2023
A,MIO_EUR,S13,GF1006,TE,EU27_2020,64161.7,,2024
A,MIO_EUR,S13,GF1006,TE,FR,20419.4,,2018
A,MIO_EUR,S13,GF1006,TE,FR,20277.1,,2019
A,MIO_EUR,S13,GF1006,TE,FR,21013.6,,2020
A,MIO_EUR,S13,GF1006,TE,FR,20505.9,,2021
A,MIO_EUR,S13,GF1006,TE,FR,20438.0,,2022
A,MIO_EUR,S13,GF1006,TE,FR,20510.6,p,2023
A,MIO_EUR,S13,GF1006,TE,FR,21146.7,p,2024
A,MIO_EUR,S13,GF1006,TE,IT,544.0,,2018
A,MIO_EUR,S13,GF1006,TE,IT,605.0,,2019
A,MIO_EUR,S13,GF1006,TE,IT,695.0,,2020
A,MIO_EUR,S13,GF1006,TE,IT,701.0,,2021
A,MIO_EUR,S13,GF1006,TE,IT,715.0,,2022
A,MIO_EUR,S13,GF1006,TE,IT,773.0,,2023
A,MIO_EUR,S13,GF1006,TE,IT,789.0,,2024
A,MIO_EUR,S13,GF1006,TE,PT,459.6,,2018
A,MIO_EUR,S13,GF1006,TE,PT,486.1,,2019
A,MIO_EUR,S13,GF1006,TE,PT,517.7,,2020
A,MIO_EUR,S13,GF1006,TE,PT,545.4,,2021
A,MIO_EUR,S13,GF1006,TE,PT,548.0,,2022
A,MIO_EUR,S13,GF1006,TE,PT,853.4,,2023
A,MIO_EUR,S13,GF1006,TE,PT,947.8,p,2024
A,MIO_EUR,S13,GF1007,TE,DE,18622.0,,2018
A,MIO_EUR,S13,GF1007,TE,DE,18979.0,,2019
A,MIO_EUR,S13,GF1007,TE,DE,22584.0,,2020
A,MIO_EUR,S13,GF1007,TE,DE,20774.0,,2021
A,MIO_EUR,S13,GF1007,TE,DE,37883.0,p,2022
A,MIO_EUR,S13,GF1007,TE,DE,24384.0,p,2023
A,MIO_EUR,S13,GF1007,TE,DE,26811.0,p,2024
