Provincias;Tipología penal;periodo;Total
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2023;1
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2022;0
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2021;0
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2020;0
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2019;0
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2018;0
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2024;0
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2023;1
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2022;0
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2021;0
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2020;1
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2019;3
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2018;0
Araba/Álava;5.3.-Robos con violencia o intimidación;2024;0
Araba/Álava;5.3.-Robos con violencia o intimidación;2023;2
Araba/Álava;5.3.-Robos con violencia o intimidación;2022;2
Araba/Álava;5.3.-Robos con violencia o intimidación;2021;1
Araba/Álava;5.3.-Robos con violencia o intimidación;2020;0
Araba/Álava;5.3.-Robos con violencia o intimidación;2019;2
Araba/Álava;5.3.-Robos con violencia o intimidación;2018;0
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2024;0
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2023;1
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2022;0
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2021;1
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2020;0
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2019;0
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2018;0
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2024;0
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2023;0
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2022;0
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2021;0
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2020;0
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2019;0
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2018;0
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2024;0
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2023;0
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2022;1
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2021;0
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2020;0
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2019;1
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2018;0
Araba/Álava;5.4.-Sustracción de vehículos;2024;5
Araba/Álava;5.4.-Sustracción de vehículos;2023;11
Araba/Álava;5.4.-Sustracción de vehículos;2022;2
Araba/Álava;5.4.-Sustracción de vehículos;2021;3
Araba/Álava;5.4.-Sustracción de vehículos;2020;5
Araba/Álava;5.4.-Sustracción de vehículos;2019;5
Araba/Álava;5.4.-Sustracción de vehículos;2018;2
Araba/Álava;5.5.-Estafas;2024;36
Araba/Álava;5.5.-Estafas;2023;45
Araba/Álava;5.5.-Estafas;2022;108
Araba/Álava;5.5.-Estafas;2021;54
Araba/Álava;5.5.-Estafas;2020;34
Araba/Álava;5.5.-Estafas;2019;38
Araba/Álava;5.5.-Estafas;2018;26
Araba/Álava;5.5.1.-Estafas informáticas;2024;25
Araba/Álava;5.5.1.-Estafas informáticas;2023;39
Araba/Álava;5.5.1.-Estafas informáticas;2022;93
Araba/Álava;5.5.1.-Estafas informáticas;2021;42
Araba/Álava;5.5.1.-Estafas informáticas;2020;20
Araba/Álava;5.5.1.-Estafas informáticas;2019;24
Araba/Álava;5.5.1.-Estafas informáticas;2018;20
Araba/Álava;5.6.-Daños;2024;4
Araba/Álava;5.6.-Daños;2023;0
Araba/Álava;5.6.-Daños;2022;3
Araba/Álava;5.6.-Daños;2021;2
Araba/Álava;5.6.-Daños;2020;3
Araba/Álava;5.6.-Daños;2019;0
Araba/Álava;5.6.-Daños;2018;0
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2024;8
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2023;7
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2022;0
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2021;1
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2020;0
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2019;2
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2018;1
Araba/Álava;5.8.-Blanqueo de capitales;2024;2
Araba/Álava;5.8.-Blanqueo de capitales;2023;0
Araba/Álava;5.8.-Blanqueo de capitales;2022;0
Araba/Álava;5.8.-Blanqueo de capitales;2021;1
Araba/Álava;5.8.-Blanqueo de capitales;2020;2
Araba/Álava;5.8.-Blanqueo de capitales;2019;0
Araba/Álava;5.8.-Blanqueo de capitales;2018;0
Araba/Álava;5.9.-Otros contra el patrimonio;2024;7
Araba/Álava;5.9.-Otros contra el patrimonio;2023;8
Araba/Álava;5.9.-Otros contra el patrimonio;2022;3
Araba/Álava;5.9.-Otros contra el patrimonio;2021;10
Araba/Álava;5.9.-Otros contra el patrimonio;2020;5
Araba/Álava;5.9.-Otros contra el patrimonio;2019;3
Araba/Álava;5.9.-Otros contra el patrimonio;2018;3
Araba/Álava;6. SEGURIDAD COLECTIVA;2024;164
Araba/Álava;6. SEGURIDAD COLECTIVA;2023;7
Araba/Álava;6. SEGURIDAD COLECTIVA;2022;7
Araba/Álava;6. SEGURIDAD COLECTIVA;2021;14
Araba/Álava;6. SEGURIDAD COLECTIVA;2020;10
Araba/Álava;6. SEGURIDAD COLECTIVA;2019;10
Araba/Álava;6. SEGURIDAD COLECTIVA;2018;16
Araba/Álava;6.1.-Tráfico de drogas;2024;159
Araba/Álava;6.1.-Tráfico de drogas;2023;6
Araba/Álava;6.1.-Tráfico de drogas;2022;4
Araba/Álava;6.1.-Tráfico de drogas;2021;11
Araba/Álava;6.1.-Tráfico de drogas;2020;10
Araba/Álava;6.1.-Tráfico de drogas;2019;8
Araba/Álava;6.1.-Tráfico de drogas;2018;14
Araba/Álava;6.2.-Contra la seguridad vial;2024;0
Araba/Álava;6.2.-Contra la seguridad vial;2023;0
Araba/Álava;6.2.-Contra la seguridad vial;2022;0
Araba/Álava;6.2.-Contra la seguridad vial;2021;2
Araba/Álava;6.2.-Contra la seguridad vial;2020;0
Araba/Álava;6.2.-Contra la seguridad vial;2019;1
Araba/Álava;6.2.-Contra la seguridad vial;2018;0
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2024;5
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2023;1
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2022;3
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2021;1
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2020;0
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2019;1
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2018;2
Araba/Álava;7. FALSEDADES;2024;24
Araba/Álava;7. FALSEDADES;2023;19
Araba/Álava;7. FALSEDADES;2022;36
Araba/Álava;7. FALSEDADES;2021;29
Araba/Álava;7. FALSEDADES;2020;30
Araba/Álava;7. FALSEDADES;2019;27
Araba/Álava;7. FALSEDADES;2018;34
Araba/Álava;8. ADMÓN. PÚBLICA;2024;0
Araba/Álava;8. ADMÓN. PÚBLICA;2023;1
Araba/Álava;8. ADMÓN. PÚBLICA;2022;2
Araba/Álava;8. ADMÓN. PÚBLICA;2021;0
Araba/Álava;8. ADMÓN. PÚBLICA;2020;0
Araba/Álava;8. ADMÓN. PÚBLICA;2019;1
Araba/Álava;8. ADMÓN. PÚBLICA;2018;0
Araba/Álava;9. ADMÓN. JUSTICIA;2024;6
Araba/Álava;9. ADMÓN. JUSTICIA;2023;5
Araba/Álava;9. ADMÓN. JUSTICIA;2022;6
Araba/Álava;9. ADMÓN. JUSTICIA;2021;4
Araba/Álava;9. ADMÓN. JUSTICIA;2020;4
Araba/Álava;9. ADMÓN. JUSTICIA;2019;3
Araba/Álava;9. ADMÓN. JUSTICIA;2018;1
Araba/Álava;10. ORDEN PÚBLICO;2024;5
Araba/Álava;10. ORDEN PÚBLICO;2023;5
Araba/Álava;10. ORDEN PÚBLICO;2022;1
Araba/Álava;10. ORDEN PÚBLICO;2021;4
Araba/Álava;10. ORDEN PÚBLICO;2020;2
Araba/Álava;10. ORDEN PÚBLICO;2019;1
Araba/Álava;10. ORDEN PÚBLICO;2018;7
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2024;0
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2023;3
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2022;0
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2021;1
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2020;0
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2019;0
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2018;0
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2024;8
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2023;8
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2022;6
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2021;6
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2020;5
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2019;6
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2018;3
Araba/Álava;TOTAL INFRACCIONES PENALES;2024;312
Araba/Álava;TOTAL INFRACCIONES PENALES;2023;176
Araba/Álava;TOTAL INFRACCIONES PENALES;2022;222
Araba/Álava;TOTAL INFRACCIONES PENALES;2021;155
Araba/Álava;TOTAL INFRACCIONES PENALES;2020;126
Araba/Álava;TOTAL INFRACCIONES PENALES;2019;143
Araba/Álava;TOTAL INFRACCIONES PENALES;2018;110
Albacete;1. CONTRA LAS PERSONAS;2024;1.626
Albacete;1. CONTRA LAS PERSONAS;2023;1.544
Albacete;1. CONTRA LAS PERSONAS;2022;1.505
Albacete;1. CONTRA LAS PERSONAS;2021;1.251
Albacete;1. CONTRA LAS PERSONAS;2020;1.149
Albacete;1. CONTRA LAS PERSONAS;2019;1.363
Albacete;1. CONTRA LAS PERSONAS;2018;1.247
Albacete;1.1.-Homicidios dolosos/asesinatos;2024;3
Albacete;1.1.-Homicidios dolosos/asesinatos;2023;13
Albacete;1.1.-Homicidios dolosos/asesinatos;2022;13
Albacete;1.1.-Homicidios dolosos/asesinatos;2021;14
Albacete;1.1.-Homicidios dolosos/asesinatos;2020;4
Albacete;1.1.-Homicidios dolosos/asesinatos;2019;3
Albacete;1.1.-Homicidios dolosos/asesinatos;2018;10
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;0
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;5
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;2
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;1
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;2
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;0
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;3
Albacete;1.2.-Lesiones;2024;806
Albacete;1.2.-Lesiones;2023;750
Albacete;1.2.-Lesiones;2022;751
Albacete;1.2.-Lesiones;2021;592
Albacete;1.2.-Lesiones;2020;498
Albacete;1.2.-Lesiones;2019;660
Albacete;1.2.-Lesiones;2018;618
Albacete;1.3.-Malos tratos ámbito familiar;2024;783
Albacete;1.3.-Malos tratos ámbito familiar;2023;736
Albacete;1.3.-Malos tratos ámbito familiar;2022;699
Albacete;1.3.-Malos tratos ámbito familiar;2021;613
Albacete;1.3.-Malos tratos ámbito familiar;2020;605
Albacete;1.3.-Malos tratos ámbito familiar;2019;642
Albacete;1.3.-Malos tratos ámbito familiar;2018;587
Albacete;1.4.-Otros contra las personas;2024;34
Albacete;1.4.-Otros contra las personas;2023;45
Albacete;1.4.-Otros contra las personas;2022;42
Albacete;1.4.-Otros contra las personas;2021;32
Albacete;1.4.-Otros contra las personas;2020;42
Albacete;1.4.-Otros contra las personas;2019;58
Albacete;1.4.-Otros contra las personas;2018;32
Albacete;2. CONTRA LA LIBERTAD;2024;894
Albacete;2. CONTRA LA LIBERTAD;2023;839
Albacete;2. CONTRA LA LIBERTAD;2022;798
Albacete;2. CONTRA LA LIBERTAD;2021;752
Albacete;2. CONTRA LA LIBERTAD;2020;587
Albacete;2. CONTRA LA LIBERTAD;2019;631
Albacete;2. CONTRA LA LIBERTAD;2018;603
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2024;98
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2023;99
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2022;115
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2021;103
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2020;68
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2019;80
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2018;75
Albacete;2.2.-Otros contra la libertad;2024;796
Albacete;2.2.-Otros contra la libertad;2023;740
Albacete;2.2.-Otros contra la libertad;2022;683
Albacete;2.2.-Otros contra la libertad;2021;649
Albacete;2.2.-Otros contra la libertad;2020;519
Albacete;2.2.-Otros contra la libertad;2019;551
Albacete;2.2.-Otros contra la libertad;2018;528
Albacete;3. LIBERTAD SEXUAL;2024;139
Albacete;3. LIBERTAD SEXUAL;2023;129
Albacete;3. LIBERTAD SEXUAL;2022;110
Albacete;3. LIBERTAD SEXUAL;2021;107
Albacete;3. LIBERTAD SEXUAL;2020;69
Albacete;3. LIBERTAD SEXUAL;2019;95
Albacete;3. LIBERTAD SEXUAL;2018;89
Albacete;3.1.-Agresión sexual;2024;93
Albacete;3.1.-Agresión sexual;2023;84
Albacete;3.1.-Agresión sexual;2022;73
Albacete;3.1.-Agresión sexual;2021;71
Albacete;3.1.-Agresión sexual;2020;50
Albacete;3.1.-Agresión sexual;2019;55
Albacete;3.1.-Agresión sexual;2018;54
Albacete;3.2.-Agresión sexual con penetración;2024;23
Albacete;3.2.-Agresión sexual con penetración;2023;29
Albacete;3.2.-Agresión sexual con penetración;2022;27
Albacete;3.2.-Agresión sexual con penetración;2021;17
Albacete;3.2.-Agresión sexual con penetración;2020;8
Albacete;3.2.-Agresión sexual con penetración;2019;18
Albacete;3.2.-Agresión sexual con penetración;2018;15
Albacete;3.3.-Corrupción de menores o incapacitados;2024;5
Albacete;3.3.-Corrupción de menores o incapacitados;2023;1
Albacete;3.3.-Corrupción de menores o incapacitados;2022;0
Albacete;3.3.-Corrupción de menores o incapacitados;2021;2
Albacete;3.3.-Corrupción de menores o incapacitados;2020;5
Albacete;3.3.-Corrupción de menores o incapacitados;2019;2
Albacete;3.3.-Corrupción de menores o incapacitados;2018;5
Albacete;3.4.-Pornografía de menores;2024;5
Albacete;3.4.-Pornografía de menores;2023;4
Albacete;3.4.-Pornografía de menores;2022;2
Albacete;3.4.-Pornografía de menores;2021;4
Albacete;3.4.-Pornografía de menores;2020;2
Albacete;3.4.-Pornografía de menores;2019;9
Albacete;3.4.-Pornografía de menores;2018;9
Albacete;3.5.-Otros contra la libertad sexual;2024;13
Albacete;3.5.-Otros contra la libertad sexual;2023;11
Albacete;3.5.-Otros contra la libertad sexual;2022;8
Albacete;3.5.-Otros contra la libertad sexual;2021;13
Albacete;3.5.-Otros contra la libertad sexual;2020;4
Albacete;3.5.-Otros contra la libertad sexual;2019;11
Albacete;3.5.-Otros contra la libertad sexual;2018;6
Albacete;4. RELACIONES FAMILIARES;2024;60
Albacete;4. RELACIONES FAMILIARES;2023;71
Albacete;4. RELACIONES FAMILIARES;2022;78
Albacete;4. RELACIONES FAMILIARES;2021;59
Albacete;4. RELACIONES FAMILIARES;2020;65
Albacete;4. RELACIONES FAMILIARES;2019;72
Albacete;4. RELACIONES FAMILIARES;2018;62
Albacete;5. PATRIMONIO;2024;2.990
Albacete;5. PATRIMONIO;2023;2.923
Albacete;5. PATRIMONIO;2022;2.586
Albacete;5. PATRIMONIO;2021;2.111
Albacete;5. PATRIMONIO;2020;1.835
Albacete;5. PATRIMONIO;2019;2.150
Albacete;5. PATRIMONIO;2018;2.097
Albacete;5.1.-Hurtos;2024;1.231
Albacete;5.1.-Hurtos;2023;1.168
Albacete;5.1.-Hurtos;2022;998
Albacete;5.1.-Hurtos;2021;711
Albacete;5.1.-Hurtos;2020;721
Albacete;5.1.-Hurtos;2019;873
Albacete;5.1.-Hurtos;2018;849
Albacete;5.2.-Robos con fuerza en las cosas;2024;324
Albacete;5.2.-Robos con fuerza en las cosas;2023;351
Albacete;5.2.-Robos con fuerza en las cosas;2022;256
Albacete;5.2.-Robos con fuerza en las cosas;2021;225
Albacete;5.2.-Robos con fuerza en las cosas;2020;242
Albacete;5.2.-Robos con fuerza en las cosas;2019;340
Albacete;5.2.-Robos con fuerza en las cosas;2018;301
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;71
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;68
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;56
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;36
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;60
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;78
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;73
Albacete;5.2.2.-Robos con fuerza en viviendas;2024;112
Albacete;5.2.2.-Robos con fuerza en viviendas;2023;92
Albacete;5.2.2.-Robos con fuerza en viviendas;2022;91
Albacete;5.2.2.-Robos con fuerza en viviendas;2021;82
Albacete;5.2.2.-Robos con fuerza en viviendas;2020;111
Albacete;5.2.2.-Robos con fuerza en viviendas;2019;124
Albacete;5.2.2.-Robos con fuerza en viviendas;2018;103
Albacete;5.2.3.-Robos con fuerza en establecimientos;2024;60
Albacete;5.2.3.-Robos con fuerza en establecimientos;2023;81
Albacete;5.2.3.-Robos con fuerza en establecimientos;2022;61
Albacete;5.2.3.-Robos con fuerza en establecimientos;2021;57
Albacete;5.2.3.-Robos con fuerza en establecimientos;2020;35
Albacete;5.2.3.-Robos con fuerza en establecimientos;2019;71
Albacete;5.2.3.-Robos con fuerza en establecimientos;2018;54
Albacete;5.3.-Robos con violencia o intimidación;2024;138
Albacete;5.3.-Robos con violencia o intimidación;2023;133
Albacete;5.3.-Robos con violencia o intimidación;2022;110
Albacete;5.3.-Robos con violencia o intimidación;2021;104
Albacete;5.3.-Robos con violencia o intimidación;2020;95
Albacete;5.3.-Robos con violencia o intimidación;2019;125
Albacete;5.3.-Robos con violencia o intimidación;2018;102
Albacete;5.3.1.-Robos con violencia en vía pública;2024;61
Albacete;5.3.1.-Robos con violencia en vía pública;2023;72
Albacete;5.3.1.-Robos con violencia en vía pública;2022;61
Albacete;5.3.1.-Robos con violencia en vía pública;2021;42
Albacete;5.3.1.-Robos con violencia en vía pública;2020;54
Albacete;5.3.1.-Robos con violencia en vía pública;2019;72
Albacete;5.3.1.-Robos con violencia en vía pública;2018;53
Albacete;5.3.2.-Robos con violencia en viviendas;2024;26
Albacete;5.3.2.-Robos con violencia en viviendas;2023;17
Albacete;5.3.2.-Robos con violencia en viviendas;2022;10
Albacete;5.3.2.-Robos con violencia en viviendas;2021;9
Albacete;5.3.2.-Robos con violencia en viviendas;2020;16
Albacete;5.3.2.-Robos con violencia en viviendas;2019;13
Albacete;5.3.2.-Robos con violencia en viviendas;2018;13
Albacete;5.3.3.-Robos con violencia en establecimientos;2024;35
Albacete;5.3.3.-Robos con violencia en establecimientos;2023;37
Albacete;5.3.3.-Robos con violencia en establecimientos;2022;30
Albacete;5.3.3.-Robos con violencia en establecimientos;2021;36
Albacete;5.3.3.-Robos con violencia en establecimientos;2020;17
Albacete;5.3.3.-Robos con violencia en establecimientos;2019;21
Albacete;5.3.3.-Robos con violencia en establecimientos;2018;24
Albacete;5.4.-Sustracción de vehículos;2024;45
Albacete;5.4.-Sustracción de vehículos;2023;57
Albacete;5.4.-Sustracción de vehículos;2022;42
Albacete;5.4.-Sustracción de vehículos;2021;31
Albacete;5.4.-Sustracción de vehículos;2020;20
Albacete;5.4.-Sustracción de vehículos;2019;41
Albacete;5.4.-Sustracción de vehículos;2018;40
Albacete;5.5.-Estafas;2024;752
Albacete;5.5.-Estafas;2023;762
Albacete;5.5.-Estafas;2022;649
Albacete;5.5.-Estafas;2021;583
Albacete;5.5.-Estafas;2020;361
Albacete;5.5.-Estafas;2019;360
Albacete;5.5.-Estafas;2018;352
Albacete;5.5.1.-Estafas informáticas;2024;565
Albacete;5.5.1.-Estafas informáticas;2023;546
Albacete;5.5.1.-Estafas informáticas;2022;429
Albacete;5.5.1.-Estafas informáticas;2021;430
Albacete;5.5.1.-Estafas informáticas;2020;240
Albacete;5.5.1.-Estafas informáticas;2019;203
Albacete;5.5.1.-Estafas informáticas;2018;182
Albacete;5.6.-Daños;2024;246
Albacete;5.6.-Daños;2023;233
Albacete;5.6.-Daños;2022;254
Albacete;5.6.-Daños;2021;236
Albacete;5.6.-Daños;2020;189
Albacete;5.6.-Daños;2019;194
Albacete;5.6.-Daños;2018;229
Albacete;5.7.-Contra la propiedad intelectual/industrial;2024;19
Albacete;5.7.-Contra la propiedad intelectual/industrial;2023;3
Albacete;5.7.-Contra la propiedad intelectual/industrial;2022;1
Albacete;5.7.-Contra la propiedad intelectual/industrial;2021;6
Albacete;5.7.-Contra la propiedad intelectual/industrial;2020;3
Albacete;5.7.-Contra la propiedad intelectual/industrial;2019;12
