Provincias;Tipología penal;periodo;Total
Córdoba;TOTAL INFRACCIONES PENALES;2019;6.471
Córdoba;TOTAL INFRACCIONES PENALES;2018;6.255
Coruña (A);1. CONTRA LAS PERSONAS;2024;1.893
Coruña (A);1. CONTRA LAS PERSONAS;2023;1.916
Coruña (A);1. CONTRA LAS PERSONAS;2022;1.872
Coruña (A);1. CONTRA LAS PERSONAS;2021;1.481
Coruña (A);1. CONTRA LAS PERSONAS;2020;1.390
Coruña (A);1. CONTRA LAS PERSONAS;2019;1.564
Coruña (A);1. CONTRA LAS PERSONAS;2018;1.487
Coruña (A);1.1.-Homicidios dolosos/asesinatos;2024;32
Coruña (A);1.1.-Homicidios dolosos/asesinatos;2023;28
Coruña (A);1.1.-Homicidios dolosos/asesinatos;2022;26
Coruña (A);1.1.-Homicidios dolosos/asesinatos;2021;25
Coruña (A);1.1.-Homicidios dolosos/asesinatos;2020;13
Coruña (A);1.1.-Homicidios dolosos/asesinatos;2019;15
Coruña (A);1.1.-Homicidios dolosos/asesinatos;2018;15
Coruña (A);1.1.1.-Homicidios dolosos/asesinatos consumados;2024;7
Coruña (A);1.1.1.-Homicidios dolosos/asesinatos consumados;2023;15
Coruña (A);1.1.1.-Homicidios dolosos/asesinatos consumados;2022;4
Coruña (A);1.1.1.-Homicidios dolosos/asesinatos consumados;2021;10
Coruña (A);1.1.1.-Homicidios dolosos/asesinatos consumados;2020;1
Coruña (A);1.1.1.-Homicidios dolosos/asesinatos consumados;2019;6
Coruña (A);1.1.1.-Homicidios dolosos/asesinatos consumados;2018;3
Coruña (A);1.2.-Lesiones;2024;687
Coruña (A);1.2.-Lesiones;2023;670
Coruña (A);1.2.-Lesiones;2022;660
Coruña (A);1.2.-Lesiones;2021;486
Coruña (A);1.2.-Lesiones;2020;438
Coruña (A);1.2.-Lesiones;2019;567
Coruña (A);1.2.-Lesiones;2018;498
Coruña (A);1.3.-Malos tratos ámbito familiar;2024;1.145
Coruña (A);1.3.-Malos tratos ámbito familiar;2023;1.185
Coruña (A);1.3.-Malos tratos ámbito familiar;2022;1.159
Coruña (A);1.3.-Malos tratos ámbito familiar;2021;937
Coruña (A);1.3.-Malos tratos ámbito familiar;2020;921
Coruña (A);1.3.-Malos tratos ámbito familiar;2019;963
Coruña (A);1.3.-Malos tratos ámbito familiar;2018;937
Coruña (A);1.4.-Otros contra las personas;2024;29
Coruña (A);1.4.-Otros contra las personas;2023;33
Coruña (A);1.4.-Otros contra las personas;2022;27
Coruña (A);1.4.-Otros contra las personas;2021;33
Coruña (A);1.4.-Otros contra las personas;2020;18
Coruña (A);1.4.-Otros contra las personas;2019;19
Coruña (A);1.4.-Otros contra las personas;2018;37
Coruña (A);2. CONTRA LA LIBERTAD;2024;895
Coruña (A);2. CONTRA LA LIBERTAD;2023;951
Coruña (A);2. CONTRA LA LIBERTAD;2022;897
Coruña (A);2. CONTRA LA LIBERTAD;2021;769
Coruña (A);2. CONTRA LA LIBERTAD;2020;794
Coruña (A);2. CONTRA LA LIBERTAD;2019;788
Coruña (A);2. CONTRA LA LIBERTAD;2018;808
Coruña (A);2.1.-Malos tratos habituales en el ámbito familiar;2024;407
Coruña (A);2.1.-Malos tratos habituales en el ámbito familiar;2023;406
Coruña (A);2.1.-Malos tratos habituales en el ámbito familiar;2022;309
Coruña (A);2.1.-Malos tratos habituales en el ámbito familiar;2021;251
Coruña (A);2.1.-Malos tratos habituales en el ámbito familiar;2020;279
Coruña (A);2.1.-Malos tratos habituales en el ámbito familiar;2019;301
Coruña (A);2.1.-Malos tratos habituales en el ámbito familiar;2018;266
Coruña (A);2.2.-Otros contra la libertad;2024;488
Coruña (A);2.2.-Otros contra la libertad;2023;545
Coruña (A);2.2.-Otros contra la libertad;2022;588
Coruña (A);2.2.-Otros contra la libertad;2021;518
Coruña (A);2.2.-Otros contra la libertad;2020;515
Coruña (A);2.2.-Otros contra la libertad;2019;487
Coruña (A);2.2.-Otros contra la libertad;2018;542
Coruña (A);3. LIBERTAD SEXUAL;2024;215
Coruña (A);3. LIBERTAD SEXUAL;2023;220
Coruña (A);3. LIBERTAD SEXUAL;2022;163
Coruña (A);3. LIBERTAD SEXUAL;2021;156
Coruña (A);3. LIBERTAD SEXUAL;2020;146
Coruña (A);3. LIBERTAD SEXUAL;2019;156
Coruña (A);3. LIBERTAD SEXUAL;2018;134
Coruña (A);3.1.-Agresión sexual;2024;136
Coruña (A);3.1.-Agresión sexual;2023;121
Coruña (A);3.1.-Agresión sexual;2022;93
Coruña (A);3.1.-Agresión sexual;2021;96
Coruña (A);3.1.-Agresión sexual;2020;75
Coruña (A);3.1.-Agresión sexual;2019;92
Coruña (A);3.1.-Agresión sexual;2018;74
Coruña (A);3.2.-Agresión sexual con penetración;2024;46
Coruña (A);3.2.-Agresión sexual con penetración;2023;53
Coruña (A);3.2.-Agresión sexual con penetración;2022;39
Coruña (A);3.2.-Agresión sexual con penetración;2021;30
Coruña (A);3.2.-Agresión sexual con penetración;2020;38
Coruña (A);3.2.-Agresión sexual con penetración;2019;32
Coruña (A);3.2.-Agresión sexual con penetración;2018;26
Coruña (A);3.3.-Corrupción de menores o incapacitados;2024;1
Coruña (A);3.3.-Corrupción de menores o incapacitados;2023;2
Coruña (A);3.3.-Corrupción de menores o incapacitados;2022;5
Coruña (A);3.3.-Corrupción de menores o incapacitados;2021;2
Coruña (A);3.3.-Corrupción de menores o incapacitados;2020;3
Coruña (A);3.3.-Corrupción de menores o incapacitados;2019;2
Coruña (A);3.3.-Corrupción de menores o incapacitados;2018;1
Coruña (A);3.4.-Pornografía de menores;2024;10
Coruña (A);3.4.-Pornografía de menores;2023;11
Coruña (A);3.4.-Pornografía de menores;2022;11
Coruña (A);3.4.-Pornografía de menores;2021;11
Coruña (A);3.4.-Pornografía de menores;2020;18
Coruña (A);3.4.-Pornografía de menores;2019;13
Coruña (A);3.4.-Pornografía de menores;2018;20
Coruña (A);3.5.-Otros contra la libertad sexual;2024;22
Coruña (A);3.5.-Otros contra la libertad sexual;2023;33
Coruña (A);3.5.-Otros contra la libertad sexual;2022;15
Coruña (A);3.5.-Otros contra la libertad sexual;2021;17
Coruña (A);3.5.-Otros contra la libertad sexual;2020;12
Coruña (A);3.5.-Otros contra la libertad sexual;2019;17
Coruña (A);3.5.-Otros contra la libertad sexual;2018;13
Coruña (A);4. RELACIONES FAMILIARES;2024;12
Coruña (A);4. RELACIONES FAMILIARES;2023;19
Coruña (A);4. RELACIONES FAMILIARES;2022;12
Coruña (A);4. RELACIONES FAMILIARES;2021;11
Coruña (A);4. RELACIONES FAMILIARES;2020;16
Coruña (A);4. RELACIONES FAMILIARES;2019;15
Coruña (A);4. RELACIONES FAMILIARES;2018;23
Coruña (A);5. PATRIMONIO;2024;2.386
Coruña (A);5. PATRIMONIO;2023;2.381
Coruña (A);5. PATRIMONIO;2022;2.197
Coruña (A);5. PATRIMONIO;2021;2.015
Coruña (A);5. PATRIMONIO;2020;1.786
Coruña (A);5. PATRIMONIO;2019;2.427
Coruña (A);5. PATRIMONIO;2018;2.315
Coruña (A);5.1.-Hurtos;2024;1.159
Coruña (A);5.1.-Hurtos;2023;1.175
Coruña (A);5.1.-Hurtos;2022;1.075
Coruña (A);5.1.-Hurtos;2021;1.029
Coruña (A);5.1.-Hurtos;2020;774
Coruña (A);5.1.-Hurtos;2019;1.205
Coruña (A);5.1.-Hurtos;2018;1.044
Coruña (A);5.2.-Robos con fuerza en las cosas;2024;382
Coruña (A);5.2.-Robos con fuerza en las cosas;2023;429
Coruña (A);5.2.-Robos con fuerza en las cosas;2022;393
Coruña (A);5.2.-Robos con fuerza en las cosas;2021;310
Coruña (A);5.2.-Robos con fuerza en las cosas;2020;349
Coruña (A);5.2.-Robos con fuerza en las cosas;2019;460
Coruña (A);5.2.-Robos con fuerza en las cosas;2018;495
Coruña (A);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;74
Coruña (A);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;78
Coruña (A);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;87
Coruña (A);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;62
Coruña (A);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;69
Coruña (A);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;87
Coruña (A);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;87
Coruña (A);5.2.2.-Robos con fuerza en viviendas;2024;111
Coruña (A);5.2.2.-Robos con fuerza en viviendas;2023;107
Coruña (A);5.2.2.-Robos con fuerza en viviendas;2022;97
Coruña (A);5.2.2.-Robos con fuerza en viviendas;2021;67
Coruña (A);5.2.2.-Robos con fuerza en viviendas;2020;77
Coruña (A);5.2.2.-Robos con fuerza en viviendas;2019;157
Coruña (A);5.2.2.-Robos con fuerza en viviendas;2018;146
Coruña (A);5.2.3.-Robos con fuerza en establecimientos;2024;107
Coruña (A);5.2.3.-Robos con fuerza en establecimientos;2023;144
Coruña (A);5.2.3.-Robos con fuerza en establecimientos;2022;113
Coruña (A);5.2.3.-Robos con fuerza en establecimientos;2021;112
Coruña (A);5.2.3.-Robos con fuerza en establecimientos;2020;124
Coruña (A);5.2.3.-Robos con fuerza en establecimientos;2019;116
Coruña (A);5.2.3.-Robos con fuerza en establecimientos;2018;143
Coruña (A);5.3.-Robos con violencia o intimidación;2024;154
Coruña (A);5.3.-Robos con violencia o intimidación;2023;202
Coruña (A);5.3.-Robos con violencia o intimidación;2022;142
Coruña (A);5.3.-Robos con violencia o intimidación;2021;158
Coruña (A);5.3.-Robos con violencia o intimidación;2020;149
Coruña (A);5.3.-Robos con violencia o intimidación;2019;159
Coruña (A);5.3.-Robos con violencia o intimidación;2018;158
Coruña (A);5.3.1.-Robos con violencia en vía pública;2024;71
Coruña (A);5.3.1.-Robos con violencia en vía pública;2023;78
Coruña (A);5.3.1.-Robos con violencia en vía pública;2022;63
Coruña (A);5.3.1.-Robos con violencia en vía pública;2021;62
Coruña (A);5.3.1.-Robos con violencia en vía pública;2020;46
Coruña (A);5.3.1.-Robos con violencia en vía pública;2019;66
Coruña (A);5.3.1.-Robos con violencia en vía pública;2018;60
Coruña (A);5.3.2.-Robos con violencia en viviendas;2024;20
Coruña (A);5.3.2.-Robos con violencia en viviendas;2023;18
Coruña (A);5.3.2.-Robos con violencia en viviendas;2022;9
Coruña (A);5.3.2.-Robos con violencia en viviendas;2021;29
Coruña (A);5.3.2.-Robos con violencia en viviendas;2020;21
Coruña (A);5.3.2.-Robos con violencia en viviendas;2019;16
Coruña (A);5.3.2.-Robos con violencia en viviendas;2018;17
Coruña (A);5.3.3.-Robos con violencia en establecimientos;2024;44
Coruña (A);5.3.3.-Robos con violencia en establecimientos;2023;67
Coruña (A);5.3.3.-Robos con violencia en establecimientos;2022;53
Coruña (A);5.3.3.-Robos con violencia en establecimientos;2021;48
Coruña (A);5.3.3.-Robos con violencia en establecimientos;2020;54
Coruña (A);5.3.3.-Robos con violencia en establecimientos;2019;58
Coruña (A);5.3.3.-Robos con violencia en establecimientos;2018;53
Coruña (A);5.4.-Sustracción de vehículos;2024;36
Coruña (A);5.4.-Sustracción de vehículos;2023;35
Coruña (A);5.4.-Sustracción de vehículos;2022;31
Coruña (A);5.4.-Sustracción de vehículos;2021;13
Coruña (A);5.4.-Sustracción de vehículos;2020;28
Coruña (A);5.4.-Sustracción de vehículos;2019;30
Coruña (A);5.4.-Sustracción de vehículos;2018;36
Coruña (A);5.5.-Estafas;2024;364
Coruña (A);5.5.-Estafas;2023;260
Coruña (A);5.5.-Estafas;2022;255
Coruña (A);5.5.-Estafas;2021;230
Coruña (A);5.5.-Estafas;2020;214
Coruña (A);5.5.-Estafas;2019;260
Coruña (A);5.5.-Estafas;2018;229
Coruña (A);5.5.1.-Estafas informáticas;2024;257
Coruña (A);5.5.1.-Estafas informáticas;2023;152
Coruña (A);5.5.1.-Estafas informáticas;2022;138
Coruña (A);5.5.1.-Estafas informáticas;2021;110
Coruña (A);5.5.1.-Estafas informáticas;2020;85
Coruña (A);5.5.1.-Estafas informáticas;2019;87
Coruña (A);5.5.1.-Estafas informáticas;2018;51
Coruña (A);5.6.-Daños;2024;107
Coruña (A);5.6.-Daños;2023;143
Coruña (A);5.6.-Daños;2022;150
Coruña (A);5.6.-Daños;2021;126
Coruña (A);5.6.-Daños;2020;129
Coruña (A);5.6.-Daños;2019;146
Coruña (A);5.6.-Daños;2018;166
Coruña (A);5.7.-Contra la propiedad intelectual/industrial;2024;5
Coruña (A);5.7.-Contra la propiedad intelectual/industrial;2023;12
Coruña (A);5.7.-Contra la propiedad intelectual/industrial;2022;14
Coruña (A);5.7.-Contra la propiedad intelectual/industrial;2021;10
Coruña (A);5.7.-Contra la propiedad intelectual/industrial;2020;3
Coruña (A);5.7.-Contra la propiedad intelectual/industrial;2019;3
Coruña (A);5.7.-Contra la propiedad intelectual/industrial;2018;51
Coruña (A);5.8.-Blanqueo de capitales;2024;14
Coruña (A);5.8.-Blanqueo de capitales;2023;3
Coruña (A);5.8.-Blanqueo de capitales;2022;1
Coruña (A);5.8.-Blanqueo de capitales;2021;9
Coruña (A);5.8.-Blanqueo de capitales;2020;2
Coruña (A);5.8.-Blanqueo de capitales;2019;0
Coruña (A);5.8.-Blanqueo de capitales;2018;3
Coruña (A);5.9.-Otros contra el patrimonio;2024;165
Coruña (A);5.9.-Otros contra el patrimonio;2023;122
Coruña (A);5.9.-Otros contra el patrimonio;2022;136
Coruña (A);5.9.-Otros contra el patrimonio;2021;130
Coruña (A);5.9.-Otros contra el patrimonio;2020;138
Coruña (A);5.9.-Otros contra el patrimonio;2019;164
Coruña (A);5.9.-Otros contra el patrimonio;2018;133
Coruña (A);6. SEGURIDAD COLECTIVA;2024;1.730
Coruña (A);6. SEGURIDAD COLECTIVA;2023;1.783
Coruña (A);6. SEGURIDAD COLECTIVA;2022;1.972
Coruña (A);6. SEGURIDAD COLECTIVA;2021;1.793
Coruña (A);6. SEGURIDAD COLECTIVA;2020;1.600
Coruña (A);6. SEGURIDAD COLECTIVA;2019;1.750
Coruña (A);6. SEGURIDAD COLECTIVA;2018;1.758
Coruña (A);6.1.-Tráfico de drogas;2024;249
Coruña (A);6.1.-Tráfico de drogas;2023;219
Coruña (A);6.1.-Tráfico de drogas;2022;249
Coruña (A);6.1.-Tráfico de drogas;2021;236
Coruña (A);6.1.-Tráfico de drogas;2020;273
Coruña (A);6.1.-Tráfico de drogas;2019;223
Coruña (A);6.1.-Tráfico de drogas;2018;285
Coruña (A);6.2.-Contra la seguridad vial;2024;1.444
Coruña (A);6.2.-Contra la seguridad vial;2023;1.528
Coruña (A);6.2.-Contra la seguridad vial;2022;1.695
Coruña (A);6.2.-Contra la seguridad vial;2021;1.544
Coruña (A);6.2.-Contra la seguridad vial;2020;1.305
Coruña (A);6.2.-Contra la seguridad vial;2019;1.513
Coruña (A);6.2.-Contra la seguridad vial;2018;1.440
Coruña (A);6.3.-Otros contra la seguridad colectiva;2024;37
Coruña (A);6.3.-Otros contra la seguridad colectiva;2023;36
Coruña (A);6.3.-Otros contra la seguridad colectiva;2022;28
Coruña (A);6.3.-Otros contra la seguridad colectiva;2021;13
Coruña (A);6.3.-Otros contra la seguridad colectiva;2020;22
Coruña (A);6.3.-Otros contra la seguridad colectiva;2019;14
Coruña (A);6.3.-Otros contra la seguridad colectiva;2018;33
Coruña (A);7. FALSEDADES;2024;111
Coruña (A);7. FALSEDADES;2023;86
Coruña (A);7. FALSEDADES;2022;85
Coruña (A);7. FALSEDADES;2021;204
Coruña (A);7. FALSEDADES;2020;91
Coruña (A);7. FALSEDADES;2019;93
Coruña (A);7. FALSEDADES;2018;102
Coruña (A);8. ADMÓN. PÚBLICA;2024;1
Coruña (A);8. ADMÓN. PÚBLICA;2023;1
Coruña (A);8. ADMÓN. PÚBLICA;2022;0
Coruña (A);8. ADMÓN. PÚBLICA;2021;0
Coruña (A);8. ADMÓN. PÚBLICA;2020;0
Coruña (A);8. ADMÓN. PÚBLICA;2019;2
Coruña (A);8. ADMÓN. PÚBLICA;2018;1
Coruña (A);9. ADMÓN. JUSTICIA;2024;538
Coruña (A);9. ADMÓN. JUSTICIA;2023;513
Coruña (A);9. ADMÓN. JUSTICIA;2022;427
Coruña (A);9. ADMÓN. JUSTICIA;2021;379
Coruña (A);9. ADMÓN. JUSTICIA;2020;373
Coruña (A);9. ADMÓN. JUSTICIA;2019;391
Coruña (A);9. ADMÓN. JUSTICIA;2018;357
Coruña (A);10. ORDEN PÚBLICO;2024;327
Coruña (A);10. ORDEN PÚBLICO;2023;319
Coruña (A);10. ORDEN PÚBLICO;2022;337
Coruña (A);10. ORDEN PÚBLICO;2021;324
Coruña (A);10. ORDEN PÚBLICO;2020;377
Coruña (A);10. ORDEN PÚBLICO;2019;248
Coruña (A);10. ORDEN PÚBLICO;2018;261
Coruña (A);11. LEGISLACIÓN ESPECIAL;2024;0
Coruña (A);11. LEGISLACIÓN ESPECIAL;2023;1
Coruña (A);11. LEGISLACIÓN ESPECIAL;2022;1
Coruña (A);11. LEGISLACIÓN ESPECIAL;2021;0
Coruña (A);11. LEGISLACIÓN ESPECIAL;2020;0
Coruña (A);11. LEGISLACIÓN ESPECIAL;2019;0
Coruña (A);11. LEGISLACIÓN ESPECIAL;2018;1
Coruña (A);12. OTRAS INFRACCIONES PENALES;2024;74
Coruña (A);12. OTRAS INFRACCIONES PENALES;2023;64
Coruña (A);12. OTRAS INFRACCIONES PENALES;2022;62
Coruña (A);12. OTRAS INFRACCIONES PENALES;2021;36
Coruña (A);12. OTRAS INFRACCIONES PENALES;2020;62
Coruña (A);12. OTRAS INFRACCIONES PENALES;2019;88
Coruña (A);12. OTRAS INFRACCIONES PENALES;2018;63
Coruña (A);TOTAL INFRACCIONES PENALES;2024;8.182
Coruña (A);TOTAL INFRACCIONES PENALES;2023;8.254
Coruña (A);TOTAL INFRACCIONES PENALES;2022;8.025
Coruña (A);TOTAL INFRACCIONES PENALES;2021;7.168
Coruña (A);TOTAL INFRACCIONES PENALES;2020;6.635
Coruña (A);TOTAL INFRACCIONES PENALES;2019;7.522
Coruña (A);TOTAL INFRACCIONES PENALES;2018;7.310
Cuenca;1. CONTRA LAS PERSONAS;2024;577
Cuenca;1. CONTRA LAS PERSONAS;2023;557
Cuenca;1. CONTRA LAS PERSONAS;2022;537
Cuenca;1. CONTRA LAS PERSONAS;2021;517
Cuenca;1. CONTRA LAS PERSONAS;2020;369
Cuenca;1. CONTRA LAS PERSONAS;2019;433
Cuenca;1. CONTRA LAS PERSONAS;2018;421
Cuenca;1.1.-Homicidios dolosos/asesinatos;2024;2
Cuenca;1.1.-Homicidios dolosos/asesinatos;2023;6
Cuenca;1.1.-Homicidios dolosos/asesinatos;2022;8
Cuenca;1.1.-Homicidios dolosos/asesinatos;2021;5
Cuenca;1.1.-Homicidios dolosos/asesinatos;2020;4
Cuenca;1.1.-Homicidios dolosos/asesinatos;2019;6
Cuenca;1.1.-Homicidios dolosos/asesinatos;2018;12
Cuenca;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;1
Cuenca;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;4
Cuenca;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;3
Cuenca;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;1
Cuenca;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;0
Cuenca;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;3
Cuenca;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;2
Cuenca;1.2.-Lesiones;2024;293
Cuenca;1.2.-Lesiones;2023;267
Cuenca;1.2.-Lesiones;2022;263
Cuenca;1.2.-Lesiones;2021;282
Cuenca;1.2.-Lesiones;2020;152
Cuenca;1.2.-Lesiones;2019;194
Cuenca;1.2.-Lesiones;2018;202
Cuenca;1.3.-Malos tratos ámbito familiar;2024;268
Cuenca;1.3.-Malos tratos ámbito familiar;2023;264
Cuenca;1.3.-Malos tratos ámbito familiar;2022;249
Cuenca;1.3.-Malos tratos ámbito familiar;2021;218
Cuenca;1.3.-Malos tratos ámbito familiar;2020;203
Cuenca;1.3.-Malos tratos ámbito familiar;2019;229
Cuenca;1.3.-Malos tratos ámbito familiar;2018;198
Cuenca;1.4.-Otros contra las personas;2024;14
Cuenca;1.4.-Otros contra las personas;2023;20
Cuenca;1.4.-Otros contra las personas;2022;17
Cuenca;1.4.-Otros contra las personas;2021;12
Cuenca;1.4.-Otros contra las personas;2020;10
Cuenca;1.4.-Otros contra las personas;2019;4
Cuenca;1.4.-Otros contra las personas;2018;9
Cuenca;2. CONTRA LA LIBERTAD;2024;255
Cuenca;2. CONTRA LA LIBERTAD;2023;242
Cuenca;2. CONTRA LA LIBERTAD;2022;252
Cuenca;2. CONTRA LA LIBERTAD;2021;250
Cuenca;2. CONTRA LA LIBERTAD;2020;200
Cuenca;2. CONTRA LA LIBERTAD;2019;232
Cuenca;2. CONTRA LA LIBERTAD;2018;247
Cuenca;2.1.-Malos tratos habituales en el ámbito familiar;2024;59
Cuenca;2.1.-Malos tratos habituales en el ámbito familiar;2023;79
Cuenca;2.1.-Malos tratos habituales en el ámbito familiar;2022;71
Cuenca;2.1.-Malos tratos habituales en el ámbito familiar;2021;57
Cuenca;2.1.-Malos tratos habituales en el ámbito familiar;2020;54
Cuenca;2.1.-Malos tratos habituales en el ámbito familiar;2019;63
Cuenca;2.1.-Malos tratos habituales en el ámbito familiar;2018;75
Cuenca;2.2.-Otros contra la libertad;2024;196
Cuenca;2.2.-Otros contra la libertad;2023;163
Cuenca;2.2.-Otros contra la libertad;2022;181
Cuenca;2.2.-Otros contra la libertad;2021;193
Cuenca;2.2.-Otros contra la libertad;2020;146
Cuenca;2.2.-Otros contra la libertad;2019;169
Cuenca;2.2.-Otros contra la libertad;2018;172
Cuenca;3. LIBERTAD SEXUAL;2024;47
Cuenca;3. LIBERTAD SEXUAL;2023;39
Cuenca;3. LIBERTAD SEXUAL;2022;36
Cuenca;3. LIBERTAD SEXUAL;2021;44
Cuenca;3. LIBERTAD SEXUAL;2020;27
Cuenca;3. LIBERTAD SEXUAL;2019;41
Cuenca;3. LIBERTAD SEXUAL;2018;32
Cuenca;3.1.-Agresión sexual;2024;31
Cuenca;3.1.-Agresión sexual;2023;26
Cuenca;3.1.-Agresión sexual;2022;20
Cuenca;3.1.-Agresión sexual;2021;31
Cuenca;3.1.-Agresión sexual;2020;14
Cuenca;3.1.-Agresión sexual;2019;27
Cuenca;3.1.-Agresión sexual;2018;19
Cuenca;3.2.-Agresión sexual con penetración;2024;7
Cuenca;3.2.-Agresión sexual con penetración;2023;6
Cuenca;3.2.-Agresión sexual con penetración;2022;11
Cuenca;3.2.-Agresión sexual con penetración;2021;8
Cuenca;3.2.-Agresión sexual con penetración;2020;8
Cuenca;3.2.-Agresión sexual con penetración;2019;5
Cuenca;3.2.-Agresión sexual con penetración;2018;10
Cuenca;3.3.-Corrupción de menores o incapacitados;2024;0
Cuenca;3.3.-Corrupción de menores o incapacitados;2023;0
Cuenca;3.3.-Corrupción de menores o incapacitados;2022;0
Cuenca;3.3.-Corrupción de menores o incapacitados;2021;0
Cuenca;3.3.-Corrupción de menores o incapacitados;2020;0
Cuenca;3.3.-Corrupción de menores o incapacitados;2019;1
Cuenca;3.3.-Corrupción de menores o incapacitados;2018;0
Cuenca;3.4.-Pornografía de menores;2024;3
Cuenca;3.4.-Pornografía de menores;2023;4
Cuenca;3.4.-Pornografía de menores;2022;1
Cuenca;3.4.-Pornografía de menores;2021;1
Cuenca;3.4.-Pornografía de menores;2020;3
Cuenca;3.4.-Pornografía de menores;2019;1
Cuenca;3.4.-Pornografía de menores;2018;1
Cuenca;3.5.-Otros contra la libertad sexual;2024;6
